get_in_M,Avr gets
26879,13.4833
26884,13.479
26889,13.4681
26894,13.4706
26899,13.4731
26904,13.4688
26909,13.4646
26914,13.4604
26919,13.4562
26924,13.4587
26929,13.4545
26934,13.4569
26939,13.4527
26944,13.4552
26949,13.4577
26954,13.4602
26959,13.4627
26964,13.4652
26969,13.4543
26974,13.4501
26979,13.4526
26984,13.455
26989,13.4508
26994,13.4467
26999,13.4425
27004,13.4449
27009,13.4408
27014,13.4432
27019,13.439
27024,13.4282
27029,13.4307
27034,13.4265
27039,13.429
27044,13.4315
27049,13.4273
27054,13.4298
27059,13.4123
27064,13.4016
27069,13.3974
27074,13.3999
27079,13.3958
27084,13.3653
27089,13.3677
27094,13.3702
27099,13.3595
27104,13.362
27109,13.3579
27114,13.3538
27119,13.3562
27124,13.3587
27129,13.3611
27134,13.3636
27139,13.366
27144,13.3554
27149,13.3578
27154,13.3603
27159,13.3562
27164,13.3521
27169,13.348
27174,13.3505
27179,13.3529
27184,13.3554
27189,13.3578
27194,13.3537
27199,13.3431
27204,13.339
27209,13.335
27214,13.3309
27219,13.3268
27224,13.3293
27229,13.3317
27234,13.3212
27239,13.3171
27244,13.3195
27249,13.322
27254,13.3244
27259,13.3204
27264,13.3228
27269,13.3252
27274,13.3277
27279,13.3171
27284,13.2872
27289,13.2897
27294,13.2856
27299,13.2752
27304,13.2712
27309,13.2672
27314,13.2632
27319,13.2656
27324,13.2616
27329,13.264
27334,13.2536
27339,13.256
27344,13.2585
27349,13.2545
27354,13.2505
27359,13.2337
27364,13.2234
27369,13.2258
27374,13.2218
27379,13.2179
27384,13.2139
27389,13.2163
27394,13.2188
27399,13.2212
27404,13.2109
27409,13.2069
27414,13.2093
27419,13.2117
27424,13.2078
27429,13.2102
27434,13.2062
27439,13.2023
27444,13.1984
27449,13.2008
27454,13.1968
27459,13.1929
27464,13.189
27469,13.1851
27474,13.1875
27479,13.1899
27484,13.1734
27489,13.1757
27494,13.1781
27499,13.1805
27504,13.1829
27509,13.1853
27514,13.1751
27519,13.1775
27524,13.1799
27529,13.1697
27534,13.1721
27539,13.1745
27544,13.1768
27549,13.1729
27554,13.169
27559,13.1652
27564,13.1613
27569,13.1574
27574,13.1598
27579,13.1559
27584,13.1583
27589,13.1606
27594,13.1568
27599,13.1591
27604,13.1615
27609,13.1639
27614,13.16
27619,13.1561
27624,13.1523
27629,13.136
27634,13.1383
27639,13.1283
27644,13.1182
27649,13.1206
27654,13.1229
27659,13.1191
27664,13.1153
27669,13.1114
27674,13.1076
27679,13.0976
27684,13.0815
27689,13.0776
27694,13.0738
27699,13.0701
27704,13.0663
27709,13.0686
27714,13.0648
27719,13.0672
27729,13.0657
27734,13.0619
27739,13.0643
27744,13.0666
27749,13.069
27754,13.0652
27759,13.0675
27764,13.0576
27769,13.06
27774,13.0501
27779,13.0524
27784,13.0548
27789,13.0571
27794,13.0533
27799,13.0557
27804,13.058
27809,13.0604
27814,13.0627
27819,13.0589
27824,13.0552
27829,13.0575
27834,13.0476
27839,13.0439
27844,13.034
27849,13.0364
27854,13.0387
27859,13.035
27864,13.0373
27869,13.0093
27874,12.9995
27879,12.9958
27884,12.9921
27889,12.9944
27894,12.9907
27899,12.987
27904,12.9833
27909,12.9856
27914,12.9759
27919,12.9722
27924,12.9685
27929,12.9648
27934,12.9612
27939,12.9455
27944,12.9419
27949,12.9322
27954,12.9345
27959,12.9309
27964,12.9213
27969,12.9176
27974,12.914
27979,12.9163
27984,12.9126
27989,12.9149
27994,12.9113
27999,12.9136
28004,12.9159
28009,12.9123
28014,12.9146
28019,12.9109
28024,12.9073
28029,12.8978
28034,12.8941
28039,12.8964
28044,12.8928
28049,12.8833
28054,12.8856
28059,12.8879
28064,12.8784
28069,12.8748
28074,12.8712
28079,12.8676
28084,12.8699
28089,12.8721
28094,12.8686
28099,12.8708
28104,12.8672
28109,12.8578
28114,12.8542
28119,12.8565
28124,12.8588
28129,12.861
28134,12.8458
28139,12.8422
28144,12.8445
28149,12.8351
28154,12.8373
28159,12.8396
28164,12.8419
28169,12.8442
28174,12.8464
28179,12.8429
28184,12.8451
28189,12.8474
28194,12.8497
28199,12.8461
28204,12.8426
28209,12.8448
28214,12.8471
28219,12.8494
28224,12.8458
28229,12.8422
28234,12.8329
28239,12.8351
28244,12.8316
28249,12.8339
28254,12.8303
28259,12.8326
28264,12.829
28269,12.8313
28274,12.822
28279,12.8242
28284,12.8265
28289,12.8229
28294,12.8252
28299,12.8159
28304,12.8181
28309,12.8204
28314,12.8111
28319,12.8133
28324,12.8156
28329,12.8179
28334,12.8201
28339,12.8224
28344,12.8246
28349,12.8211
28354,12.8233
28359,12.8198
28364,12.8163
28369,12.8186
28374,12.8208
28379,12.8115
28384,12.8138
28389,12.8103
28394,12.8125
28399,12.8032
28404,12.8055
28409,12.8077
28414,12.81
28419,12.8065
28424,12.8087
28429,12.811
28434,12.8132
28439,12.8154
28444,12.8119
28449,12.8142
28454,12.8107
28459,12.8129
28464,12.8152
28469,12.8117
28474,12.8139
28479,12.8104
28484,12.8012
28489,12.7977
28494,12.7942
28499,12.7907
28504,12.7929
28509,12.778
28514,12.7746
28519,12.7768
28524,12.779
28529,12.7813
28534,12.7835
28539,12.78
28544,12.7822
28549,12.7731
28554,12.7753
28559,12.7775
28564,12.7798
28569,12.7763
28574,12.7728
28579,12.7751
28584,12.7773
28589,12.7738
28594,12.7704
28599,12.7612
28604,12.7635
28609,12.7657
28614,12.7679
28619,12.7701
28624,12.7723
28629,12.7746
28634,12.7711
28639,12.7677
28644,12.7642
28649,12.7664
28654,12.7687
28659,12.7652
28664,12.7618
28669,12.764
28674,12.7662
28679,12.7627
28684,12.7593
28689,12.7615
28694,12.7581
28699,12.7547
28704,12.7569
28709,12.7591
28714,12.7556
28719,12.7522
28724,12.7544
28729,12.7454
28734,12.7476
28739,12.7498
28744,12.7464
28749,12.7373
28754,12.7395
28759,12.7417
28764,12.7439
28769,12.7461
28774,12.7483
28779,12.7449
28784,12.7471
28789,12.7493
28794,12.7515
28799,12.7481
28804,12.7503
28809,12.7525
28814,12.7547
28819,12.7569
28824,12.7592
28829,12.7557
28834,12.7579
28839,12.7601
28844,12.7567
28849,12.7533
28854,12.7555
28859,12.7577
28864,12.7599
28869,12.7565
28874,12.7531
28879,12.7441
28884,12.7463
28889,12.7485
28894,12.7507
28899,12.7473
28904,12.7495
28909,12.746
28914,12.7482
28919,12.7448
28924,12.7358
28929,12.738
28934,12.7346
28939,12.7313
28944,12.7279
28949,12.7301
28954,12.7267
28959,12.7289
28964,12.7255
28969,12.7277
28974,12.7187
28979,12.7209
28984,12.7231
28989,12.7253
28994,12.7163
28999,12.7185
29004,12.7152
29009,12.7118
29014,12.7029
29019,12.6995
29024,12.7017
29029,12.7039
29034,12.7061
29039,12.7027
29044,12.6993
29049,12.7015
29054,12.7037
29059,12.7003
29064,12.697
29069,12.6826
29074,12.6848
29079,12.6814
29084,12.6781
29089,12.6748
29094,12.6769
29099,12.6791
29104,12.6813
29109,12.6835
29114,12.6856
29119,12.6878
29124,12.69
29129,12.6921
29134,12.6833
29139,12.68
29144,12.6821
29149,12.6788
29154,12.681
29159,12.6831
29164,12.6798
29169,12.682
29174,12.6786
29179,12.6808
29184,12.683
29189,12.6797
29194,12.6763
29199,12.6785
29204,12.6752
29209,12.6719
29214,12.674
29219,12.6762
29224,12.6729
29229,12.675
29234,12.6717
29239,12.6739
29244,12.676
29249,12.6782
29254,12.6803
29259,12.6825
29264,12.6792
29269,12.6704
29274,12.6726
29279,12.6747
29284,12.6659
29289,12.6681
29294,12.6703
29299,12.6615
29304,12.6637
29309,12.6604
29314,12.6516
29319,12.6538
29324,12.6559
29329,12.6526
29334,12.6493
29339,12.646
29344,12.6482
29349,12.6449
29354,12.6416
29359,12.6438
29364,12.6459
29369,12.6426
29374,12.6448
29379,12.6415
29384,12.6437
29389,12.6458
29394,12.6479
29399,12.6501
29404,12.6522
29409,12.6544
29414,12.6457
29419,12.6478
29424,12.6391
29429,12.6413
29434,12.6434
29439,12.6455
29444,12.6477
29449,12.6498
29454,12.6466
29459,12.6487
29464,12.6508
29469,12.653
29474,12.6497
29479,12.6518
29484,12.654
29489,12.6507
29494,12.6474
29499,12.6388
29504,12.6409
29509,12.6376
29514,12.6398
29519,12.6365
29524,12.6333
29529,12.6354
29534,12.6375
29539,12.6397
29544,12.6418
29549,12.6385
29554,12.6407
29559,12.6374
29564,12.6342
29569,12.6363
29574,12.6384
29579,12.6405
29584,12.6427
29589,12.6448
29594,12.6469
29599,12.6491
29604,12.6512
29609,12.6479
29614,12.6501
29619,12.6468
29624,12.6489
29629,12.6511
29634,12.6532
29639,12.6499
29644,12.6521
29649,12.6542
29654,12.6563
29659,12.6584
29664,12.6606
29669,12.6573
29674,12.6594
29679,12.6562
29684,12.6583
29689,12.6604
29694,12.6626
29699,12.6647
29704,12.6668
29709,12.6689
29714,12.6711
29719,12.6732
29724,12.6699
29729,12.672
29734,12.6742
29739,12.6763
29744,12.6784
29749,12.6805
29754,12.6773
29759,12.6794
29764,12.6761
29769,12.6729
29774,12.675
29779,12.6771
29784,12.6793
29789,12.6814
29794,12.6835
29799,12.6856
29804,12.6877
29809,12.6899
29814,12.692
29819,12.6941
29824,12.6962
29829,12.6983
29834,12.6951
29839,12.6918
29844,12.6939
29849,12.6961
29854,12.6982
29859,12.7003
29864,12.7024
29869,12.6992
29874,12.7013
29879,12.698
29884,12.7001
29889,12.6969
29894,12.699
29899,12.7011
29904,12.7032
29909,12.7053
29914,12.7075
29919,12.7096
29924,12.7063
29929,12.703
29934,12.7052
29939,12.7073
29944,12.704
29949,12.7061
29954,12.7029
29959,12.705
29964,12.7071
29969,12.7092
29974,12.7113
29979,12.7134
29984,12.7156
29989,12.7177
29994,12.7198
29999,12.7165
30004,12.7186
30009,12.7207
30014,12.7229
30019,12.725
30024,12.7271
30029,12.7292
30034,12.7313
30039,12.728
30044,12.7248
30049,12.7269
30054,12.729
30059,12.7257
30064,12.7278
30069,12.73
30074,12.7267
30079,12.7234
30084,12.7148
30089,12.7169
30094,12.719
30099,12.7158
30104,12.7125
30109,12.7146
30114,12.7168
30119,12.7189
30124,12.721
30129,12.7177
30134,12.7145
30139,12.7112
30144,12.708
30149,12.7047
30154,12.6962
30159,12.6983
30164,12.6951
30169,12.6971
30174,12.6992
30179,12.7013
30184,12.7034
30189,12.7055
30194,12.7023
30199,12.7044
30204,12.7012
30209,12.7033
30214,12.7054
30219,12.7075
30224,12.7096
30229,12.7063
30234,12.7084
30239,12.7105
30244,12.7073
30249,12.7094
30254,12.7062
30259,12.7029
30264,12.6997
30269,12.7018
30274,12.7039
30279,12.7007
30284,12.6975
30289,12.6995
30294,12.7016
30299,12.6984
30304,12.7005
30309,12.7026
30314,12.7047
30319,12.7068
30324,12.7089
30329,12.7056
30334,12.7024
30339,12.7045
30344,12.7066
30349,12.6981
30354,12.6949
30359,12.6917
30364,12.6937
30369,12.6958
30374,12.6979
30379,12.7
30384,12.7021
30389,12.7042
30394,12.7063
30399,12.7083
30404,12.7051
30409,12.7072
30414,12.7093
30419,12.7114
30424,12.7135
30429,12.7155
30434,12.7176
30439,12.7197
30444,12.7165
30449,12.7133
30454,12.7048
30459,12.691
30464,12.6931
30469,12.6899
30474,12.6867
30479,12.6888
30484,12.6856
30489,12.6877
30494,12.6845
30499,12.6813
30504,12.6834
30509,12.6855
30514,12.6823
30519,12.6843
30524,12.6864
30529,12.6885
30534,12.6853
30539,12.6821
30544,12.6842
30549,12.681
30554,12.6778
30559,12.6747
30564,12.6715
30569,12.6736
30574,12.6756
30579,12.6724
30584,12.6745
30589,12.6766
30594,12.6786
30599,12.6807
30604,12.6828
30609,12.6848
30614,12.6869
30619,12.689
30624,12.691
30629,12.6879
30634,12.6899
30639,12.692
30644,12.6941
30649,12.6909
30654,12.6929
30659,12.6898
30664,12.6814
30669,12.6834
30674,12.6855
30679,12.6876
30684,12.6792
30689,12.676
30694,12.6728
30699,12.6645
30704,12.6665
30709,12.6686
30714,12.6706
30719,12.6727
30724,12.6748
30729,12.6768
30734,12.6789
30739,12.6757
30744,12.6726
30749,12.6694
30754,12.6663
30759,12.6631
30764,12.6652
30769,12.6672
30774,12.6693
30779,12.6609
30784,12.6526
30789,12.6546
30794,12.6463
30799,12.6484
30804,12.6504
30809,12.6525
30814,12.6442
30819,12.6462
30824,12.6483
30829,12.6503
30834,12.6368
30839,12.6389
30844,12.6409
30849,12.6378
30854,12.6399
30859,12.6419
30864,12.6388
30869,12.6408
30874,12.6429
30879,12.6449
30884,12.6469
30889,12.649
30894,12.6459
30899,12.6479
30904,12.6499
30909,12.652
30914,12.654
30919,12.6561
30924,12.6581
30929,12.655
30934,12.657
30939,12.6591
30944,12.6559
30949,12.6528
30954,12.6497
30959,12.6517
30964,12.6486
30969,12.6507
30974,12.6475
30979,12.6496
30984,12.6516
30989,12.6485
30994,12.6505
30999,12.6474
31004,12.6495
31009,12.6463
31014,12.6484
31019,12.6504
31024,12.6473
31029,12.6493
31034,12.6514
31039,12.6431
31044,12.6451
31049,12.6472
31054,12.6441
31059,12.6461
31064,12.6481
31069,12.6502
31074,12.6522
31079,12.6542
31084,12.6409
31089,12.6378
31094,12.6347
31099,12.6316
31104,12.6336
31109,12.6356
31114,12.6325
31119,12.6294
31124,12.6264
31129,12.6284
31134,12.6253
31139,12.6273
31144,12.6242
31149,12.6263
31154,12.6232
31159,12.6252
31164,12.6221
31169,12.6241
31174,12.6211
31179,12.618
31184,12.62
31189,12.6169
31194,12.619
31199,12.621
31204,12.623
31209,12.625
31214,12.627
31219,12.629
31224,12.631
31234,12.6351
31239,12.6371
31244,12.6391
31249,12.6411
31254,12.6431
31259,12.6401
31264,12.637
31269,12.639
31274,12.641
31279,12.643
31284,12.6349
31289,12.6369
31294,12.6338
31299,12.6307
31304,12.6327
31309,12.6348
31314,12.6317
31319,12.6337
31324,12.6357
31329,12.6326
31334,12.6346
31339,12.6367
31344,12.6387
31349,12.6407
31354,12.6427
31359,12.6396
31364,12.6416
31369,12.6386
